"V1","V2","V3","V4","V5","V6","peakTF"
6,28,1929,12372,0.264282708660463,1.47788961741233,"NCOR2_AML"
5,28,1691,12372,0.334404988679682,1.37419014868103,"SMAD2_hESC"
4,28,466,12372,0.0198664252178302,4.2854343193283,"SMAD2_HASMC"
4,28,3236,12372,0.958256452177799,0.469888068915389,"ZXDC_MCF-7"
4,28,7555,12372,0.99999995540742,0.105820047681221,"ZNF217_MCF-7"
3,28,2696,12372,0.961016559598575,0.430059858219425,"ZNF217_GM12878"
7,28,8565,12372,0.999999751766664,0.147492889789139,"ZNF76_HEK293"
5,28,4073,12372,0.976676935802907,0.44228883415873,"GATA6_HUES-8"
5,28,2730,12372,0.772350096709659,0.767390570320638,"GATA6_pancreatic-progenitor"
6,28,2524,12372,0.520857163056307,1.06426856262601,"GATA6_YCC-3"
8,28,8750,12372,0.99999926992712,0.164854486958785,"GATA6_PATU8988"
4,28,5523,12372,0.999873736515245,0.20612882041254,"TWIST1_BE2C"
4,28,5675,12372,0.999922473385091,0.196137387886776,"TWIST1_SK-N-BE2-C"
5,28,6605,12372,0.999979130999847,0.189234059415007,"KLF4_keratinocyte"
1,28,2447,12372,0.997925755180678,0.149886435739861,"KLF4_MCF-7"
6,28,7001,12372,0.999969418335456,0.208566685363511,"KLF4_HAP1"
6,28,6403,12372,0.99976861234618,0.253596633526885,"ESRRA_K-562"
5,28,5974,12372,0.999824629693856,0.232209732884079,"YY1_HEK293"
6,28,7981,12372,0.999999460354601,0.149433306457463,"YY1_RH4"
9,28,9336,12372,0.999999775101886,0.153251139210293,"YY1_A-549"
8,28,9149,12372,0.999999916401247,0.14021682466054,"YY1_GM12892"
5,28,7612,12372,0.999999650571751,0.135369723765164,"YY1_liver"
8,28,9401,12372,0.999999982029597,0.125684486877047,"YY1_GM12891"
7,28,6704,12372,0.999585443720248,0.281098037969533,"EP300_A-549"
9,28,6589,12372,0.992806410987165,0.414968493477562,"EP300_pulmonary-artery"
6,28,5833,12372,0.998760031482234,0.305064081768545,"EP300_neural"
7,28,6712,12372,0.999595526412964,0.280364964945598,"EP300_MCF-7"
5,28,3988,12372,0.972296133767155,0.456366172299518,"EP300_Kasumi-1"
7,28,8410,12372,0.99999945947394,0.156360867990205,"EP300_PC-3"
2,28,1722,12372,0.91706445500108,0.475157197649764,"EP300_LNCaP-FGC"
5,28,6530,12372,0.999972698597375,0.193906592867887,"EP300_K-562"
9,28,8656,12372,0.999992611835826,0.20255100460535,"EP300_HeLa-S3"
4,28,5720,12372,0.999933084927134,0.193281351727138,"OGT_LNCaP"
7,28,9748,12372,0.999999999860818,0.0891206355030382,"HIVEP1_Hep-G2"
5,28,6416,12372,0.999959272419644,0.201218372731138,"GMEB2_Hep-G2"
6,28,3424,12372,0.828535685852101,0.712258425278815,"ARID1B_K-562"
3,28,4670,12372,0.999732696006373,0.197426749020993,"ARID1B_MCF-7"
4,28,4429,12372,0.997155882744715,0.298290748876754,"HIC1_HEK293"
4,28,6438,12372,0.999994694832499,0.153116368686069,"DDX21_A-375"
8,28,8271,12372,0.999993077659547,0.197588497559775,"JMJD1C_Kasumi-1"
5,28,3325,12372,0.906730620953966,0.590882676974479,"JMJD1C_THP-1"
8,28,8359,12372,0.999995304079964,0.191292583253621,"DPF2_BIN-67"
8,28,8181,12372,0.999989815121854,0.204167914507911,"DPF2_SCCOHT-1"
3,28,1888,12372,0.822929209484234,0.665845143382711,"DPF2_MCF-7"
9,28,4515,12372,0.746707402628933,0.823994463166038,"DPF2_K-562"
7,28,7604,12372,0.999981678825705,0.208310617801642,"USF2_IMR-90"
7,28,8183,12372,0.999998414539707,0.169955403030223,"AFF4_CD4"
6,28,8114,12372,0.999999713212154,0.142508665822665,"CBX1_K-562"
4,28,4457,12372,0.997352451611004,0.295367266052708,"NFIC_K-562"
3,28,2180,12372,0.893548421082622,0.560448183170669,"YAP1_MDA-MB-231"
1,28,391,12372,0.593505469669574,1.13521927291299,"YAP1_MCF-10A"
4,28,5650,12372,0.999915914008443,0.197743748242162,"YAP1_OVCAR-5"
2,28,1296,12372,0.807368315133498,0.6568969955073,"YAP1_hiPSC"
7,28,7387,12372,0.999958351269907,0.224236239676093,"ZNF324_HEK293"
5,28,6591,12372,0.999978050238907,0.190098181080034,"ZNF524_HEK293"
3,28,1748,12372,0.77773326457444,0.728888235665159,"TP53_U2OS"
6,28,5415,12372,0.996297009239288,0.349705760305549,"TP53_MCF-7"
6,28,4944,12372,0.988810373161403,0.409063798722444,"TP53_lymphocyte"
9,28,6997,12372,0.997447256109584,0.363086821385444,"TP53_SW480"
9,28,8872,12372,0.999997331337053,0.186071219189901,"TP53_MDA-MB-231"
1,28,1444,12372,0.969163463053132,0.27981030883287,"ZNF281_HEK293"
6,28,3609,12372,0.868568899831921,0.661645437934634,"NR2C1_K-562"
7,28,9419,12372,0.999999998443271,0.10387936245343,"SRSF1_Hep-G2"
6,28,7473,12372,0.999995039468591,0.178152939018458,"IRF2_K-562"
7,28,8269,12372,0.999998936376834,0.16471710512594,"PML_K-562"
2,28,1098,12372,0.724137571470422,0.789436448242675,"PML_fibroblast"
8,28,7262,12372,0.999692772038132,0.280701785950126,"GTF2F1_GM12878"
7,28,6929,12372,0.999796654411653,0.261126699492914,"GTF2F1_MCF-7"
7,28,6527,12372,0.999294308162368,0.297777360064456,"GTF2F1_Hep-G2"
10,28,7674,12372,0.998713932612915,0.339278652248695,"IRF2_keratinocyte"
4,28,3536,12372,0.977301639298843,0.415851760413256,"ZNF121_HEK293"
3,28,2583,12372,0.950888996441898,0.454173710196171,"ZNF121_Hep-G2"
10,28,9088,12372,0.999994349284863,0.199903023497084,"CDK8_MOLM-14"
6,28,2883,12372,0.664461270476326,0.897439280200354,"CDK8_SW480"
3,28,1762,12372,0.782618304761268,0.722132346003915,"CDK8_K-562"
6,28,8128,12372,0.999999732038609,0.141792950143004,"CDK8_SET-2"
10,28,9147,12372,0.999995778357928,0.195025112024605,"CDK8_leiomyoma"
3,28,5759,12372,0.999992607848471,0.137362035770435,"RFX5_Hep-G2"
5,28,4684,12372,0.993948647663432,0.356150825079548,"UBN1_HeLa"
8,28,7993,12372,0.999977927568978,0.218390534643977,"TRIM22_GM12878"
4,28,2591,12372,0.867254174742827,0.628620123272914,"ELF4_HEK293T"
5,28,5723,12372,0.999621616889483,0.251942709316602,"ELF4_K-562"
8,28,8375,12372,0.999995629005502,0.190162120877698,"ZNF189_HEK293"
2,28,1693,12372,0.91192596572971,0.484624628684818,"ZNF189_HEK293T"
10,28,9292,12372,0.999997996868269,0.183300490051016,"INTS13_HL-60"
6,28,6170,12372,0.999527612695257,0.273483836757443,"FOXK2_K-562"
5,28,7876,12372,0.99999989943551,0.12354667909286,"TARDBP_Hep-G2"
6,28,6463,12372,0.999808700461687,0.248647081902731,"SRSF7_Hep-G2"
6,28,5067,12372,0.991511814669354,0.392495543492805,"ZFX_DAOY"
3,28,5456,12372,0.999978500267587,0.151662099437299,"ZFX_LNCaP-C4-2B"
5,28,8057,12372,0.99999995926499,0.115890427359203,"ZFX_MCF-7"
5,28,4367,12372,0.987509599249679,0.397828381311365,"ZFX_NOMO1"
6,28,6157,12372,0.999508986119937,0.274637845734992,"ZFX_PrEC"
4,28,7416,12372,0.999999913650886,0.11092857603702,"ZFX_HCT-116"
2,28,8386,12372,0.999999999999047,0.0363408947365908,"ZFX_K-562"
4,28,4445,12372,0.997269793233805,0.296615673291699,"NFIB_MCF-7"
6,28,6709,12372,0.999914818526279,0.229520464970544,"MBD1_Hep-G2"
8,28,6024,12372,0.990913288150176,0.42079897119769,"USF1_A-549"
7,28,5310,12372,0.984915002079931,0.442611368876819,"USF1_K-562"
6,28,6728,12372,0.999920138252559,0.228101541243179,"ZNF3_K-562"
3,28,3591,12372,0.994910401886598,0.292839092510896,"U2AF1_K-562"
5,28,1331,12372,0.17665305541798,1.80623728600693,"SMARCC2_K-562"
4,28,1330,12372,0.354878022054729,1.38481983609468,"NAB2_HL-60"
7,28,8027,12372,0.999996809973373,0.179744270352726,"DEK_HeLa-S3"
3,28,3501,12372,0.993650624225524,0.303462905934499,"RUVBL1_Hep-G2"
7,28,7033,12372,0.999855777705138,0.252327759744688,"OGG1_HEK293"
7,28,4903,12372,0.965837634655476,0.507107452754842,"ARNT_HCT-116"
6,28,5248,12372,0.994436897922663,0.369529057818982,"ARNT_A-549"
7,28,5030,12372,0.973254983811766,0.485859901915404,"HDGF_K-562"
4,28,4587,12372,0.998111488349005,0.282261892511041,"ZNF12_K-562"
4,28,1422,12372,0.404359635246269,1.28417358430511,"JUND_MCF-7"
5,28,744,12372,0.0240607215395798,3.41323602994553,"JUND_HCT-116"
9,28,8774,12372,0.99999572393764,0.193447499695498,"JUND_A-549"
9,28,9002,12372,0.99999860841701,0.176534432007888,"JUND_Hep-G2"
7,28,4743,12372,0.954099030228962,0.535498477847462,"JUND_Kasumi-1"
5,28,3748,12372,0.955861102199851,0.499565107642125,"JUND_liver"
10,28,9257,12372,0.9999975925646,0.186096906879552,"JUND_K-562"
7,28,2269,12372,0.243285231628409,1.48565005340841,"JUND_SK-N-SH"
1,28,242,12372,0.425195992048419,1.8599256052803,"JUND_T-47D"
3,28,2175,12372,0.892576258127716,0.56201444208812,"ZMYM3_Hep-G2"
6,28,6349,12372,0.999726028399176,0.258075472700947,"CREM_Hep-G2"
8,28,8552,12372,0.999998070666263,0.177939387118555,"CREM_GM12878"
2,28,1487,12372,0.866517939435098,0.562518301787466,"KAT7_MOLM-13"
5,28,6962,12372,0.999994548760486,0.168375076788649,"KAT7_OCI-AML-3"
10,28,5548,12372,0.878213447656761,0.682779261820078,"ATF3_K-562"
5,28,834,12372,0.0370303736262933,3.01917416060235,"ATF3_primary-dermal-fibroblasts"
7,28,5944,12372,0.99654067006951,0.359773407776063,"ATF3_A-549"
3,28,3068,12372,0.982519150598483,0.363294696179952,"TRIM28_hESC"
5,28,4442,12372,0.989426383546538,0.387430598804264,"TRIM28_K-562"
6,28,7389,12372,0.999993033760989,0.183282650737079,"TRIM28_AF22"
6,28,6819,12372,0.999941599217568,0.221415582044509,"CREB3L1_K-562"
6,28,7235,12372,0.99998725300436,0.192996744791336,"HNRNPH1_Hep-G2"
5,28,3413,12372,0.919558703558869,0.57002120998171,"TCF25_Hep-G2"
6,28,7134,12372,0.999981287450606,0.199593133321902,"ZNF444_MCF-7"
7,28,7780,12372,0.999990924540873,0.196047102892977,"ATF1_HCT-116"
7,28,7687,12372,0.999986789795451,0.202457214273331,"ATF1_K-562"
8,28,9411,12372,0.999999983144874,0.125126514526665,"ZNF143_GM12878"
9,28,9929,12372,0.9999999954526,0.115775564483991,"ATRX_metastatic-neuroblastoma"
5,28,7065,12372,0.99999637476567,0.162749484164457,"HDAC1_PC-3"
7,28,6978,12372,0.999826842942906,0.256948336790286,"ZNF528_HEK293"
2,28,4082,12372,0.999802361717473,0.155812961310664,"EGR1_A2780"
5,28,7819,12372,0.999999867475197,0.126031521108114,"SMARCC1_TTC-1240"
4,28,1546,12372,0.470350288294052,1.1675039898353,"SMARCC1_TTC-549"
6,28,2469,12372,0.497220020426922,1.09413021882061,"SMARCC1_SYO-1"
5,28,5195,12372,0.998324923945172,0.29968468070523,"ZNF264_Hep-G2"
4,28,6414,12372,0.999994190828914,0.154313549376399,"XRN2_DLD-1"
3,28,1503,12372,0.678350125552627,0.86750380292481,"ATF7_MCF-7"
9,28,8411,12372,0.999978501438646,0.222271196251169,"ATF7_K-562"
7,28,5984,12372,0.996874667044646,0.355137569338091,"TCF12_WA01"
2,28,531,12372,0.339637155705026,1.71794319510983,"TCF12_MCF-7"
6,28,7819,12372,0.999998869085085,0.158186323067488,"TCF12_Kasumi-1"
5,28,7884,12372,0.999999903287378,0.123200817855815,"NBN_GM12878"
6,28,6075,12372,0.999375039676184,0.282031024399927,"NBN_K-562"
4,28,6930,12372,0.999999255352907,0.130403123762495,"CHD8_T-47D"
5,28,2263,12372,0.600376168784337,0.971037447623665,"PBX1_A-549"
7,28,6426,12372,0.999054203056351,0.307700958543756,"L3MBTL2_HEK293T"
5,28,7718,12372,0.999999785975131,0.130525018372282,"EZH1_ProEs"
8,28,6020,12372,0.990829957059791,0.421344770474956,"SMAD3_BG03"
7,28,633,12372,0.000409390697212081,6.2374182427129,"SMAD3_LX2"
4,28,228,12372,0.00162476619262718,9.01118249738839,"SMAD3_MDA-MB-231"
6,28,591,12372,0.00177232180875056,5.48042618726949,"SMAD3_HMLE"
8,28,6652,12372,0.998111358465887,0.343194950497454,"SMAD3_HCC1954"
9,28,5621,12372,0.947533795609797,0.568244714718173,"SMAD3_NCI-H441"
3,28,2336,12372,0.920345496109054,0.514953554825287,"SMAD3_hESC"
7,28,5814,12372,0.995223183712127,0.37528229952622,"HDAC8_K-562"
7,28,8057,12372,0.999997204529488,0.1778323209296,"KLF16_HEK293"
4,28,7386,12372,0.999999900687304,0.112056400447902,"RELB_GM12878"
5,28,7356,12372,0.999998915276947,0.147708963796998,"ZNF574_HEK293"
8,28,9604,12372,0.999999995347187,0.114574007994913,"NFKBIZ_Hep-G2"
6,28,6176,12372,0.999535988243384,0.272952858911695,"NCOR1_HEK293T"
4,28,4219,12372,0.99519531429925,0.321454912819154,"GATAD1_HeLa"
3,28,4861,12372,0.999850548696491,0.184942705013726,"HNRNPK_K-562"
7,28,8147,12372,0.999998131708799,0.172181058428628,"HNRNPK_Hep-G2"
7,28,4037,12372,0.857267967114814,0.687695154910341,"NR4A1_Kasumi-1"
6,28,6209,12372,0.999579660206702,0.270050859415544,"ATF2_WA01"
5,28,5395,12372,0.999027331216688,0.280499942595519,"ZNF503_Hep-G2"
5,28,3167,12372,0.879585965095923,0.631317751155677,"SSRP1_Hep-G2"
5,28,5642,12372,0.999519262834419,0.2586858783241,"ASXL1_HEK293T"
4,28,7301,12372,0.999999853144546,0.115302304604963,"CUX1_Hep-G2"
2,28,1680,12372,0.909531492382277,0.4889748752677,"CUX1_MCF-7"
3,28,6110,12372,0.999998008404915,0.122570636405013,"CHD1_K-562"
8,28,9245,12372,0.999999952661701,0.134548367349818,"CHD1_hMSC-TERT"
6,28,6001,12372,0.999226142936319,0.28887667673266,"CHD1_IMR-90"
4,28,6049,12372,0.999978092924105,0.173692559433359,"CHD1_MCF-7"
3,28,2983,12372,0.978885779452684,0.377081171351334,"CHD1_LNCaP"
4,28,261,12372,0.00265960066983683,7.83549254904411,"MEF2A_SK-N-SH"
7,28,3422,12372,0.692019244285325,0.871559258170884,"MEF2A_GM12878"
4,28,5296,12372,0.999745208024778,0.222118936854613,"PARP1_MCF-10A"
8,28,6907,12372,0.999082198080264,0.315726180359423,"ZNF24_HEK293"
9,28,6735,12372,0.994961113011472,0.395679826465543,"ZNF24_K-562"
9,28,4693,12372,0.794201055000574,0.774657049559168,"FOS_myometrium"
8,28,2334,12372,0.142327814539253,1.72269422339362,"FOS_MCF-10A"
6,28,1551,12372,0.129752827802623,1.9060418188441,"FOS_MCF-7"
11,28,5493,12372,0.767631254929986,0.809958998483056,"FOS_IMR-90"
6,28,6972,12372,0.999966032511135,0.210568958279633,"FOS_Hep-G2"
6,28,6756,12372,0.999927417298793,0.226025083535073,"HDAC2_MCF-7"
9,28,9586,12372,0.99999995115793,0.136886202072563,"HDAC2_K-562"
6,28,4169,12372,0.947425565235204,0.53597937862434,"NCOR1_K-562"
7,28,9188,12372,0.999999992863092,0.114874709377459,"ELF1_MCF-7"
3,28,1061,12372,0.43535763476256,1.2800460353996,"ELF1_Ramos"
8,28,8591,12372,0.999998398907786,0.175314167953357,"ELF1_K-562"
3,28,3000,12372,0.979663010181405,0.374261325945305,"ELF1_HCT-116"
9,28,8773,12372,0.999995703671475,0.193523618106972,"ELF1_SK-N-MC"
5,28,5532,12372,0.999338956259668,0.268159795678879,"ELF1_SK-N-SH"
9,28,10377,12372,0.99999999989173,0.0903291848736282,"ELF1_GM12878"
7,28,6242,12372,0.998418228678839,0.326607823053928,"ETS1_OVCAR-8"
10,28,7303,12372,0.996340850840001,0.384796264223333,"ETS1_CTV-1"
7,28,5862,12372,0.995754281059228,0.369475522542785,"ETS1_DU145"
6,28,6444,12372,0.999796761368958,0.250185240589056,"ETS1_hESC"
6,28,4928,12372,0.988408227729956,0.411279900572384,"ETS1_HEY-A8"
11,28,10528,12372,0.999999996426095,0.112440131573648,"ETS1_HUVEC-C"
6,28,7064,12372,0.999975718461829,0.204273773815402,"ETS1_CD4-pos"
6,28,7771,12372,0.999998600402515,0.16084995256477,"ETS1_THP-6"
10,28,9081,12372,0.999994152936096,0.200485969516082,"ETS1_SCC-25"
7,28,5624,12372,0.992493150346183,0.399243479826724,"ETS1_Hep-G2"
8,28,7799,12372,0.99995308496003,0.233787149531347,"ETS1_A-549"
4,28,2781,12372,0.903470550098145,0.574217007918624,"ZSCAN29_K-562"
4,28,7005,12372,0.999999458011388,0.127221256731307,"ARID5B_Jurkat"
5,28,5441,12372,0.999144539912157,0.276287162369813,"JUND_GP5D"
1,28,586,12372,0.74338503671117,0.744487313851473,"ATOH8_A-549"
6,28,5240,12372,0.994329732158957,0.370510582884546,"MTA2_K-562"
4,28,6023,12372,0.999976008119748,0.17516267093708,"ID3_K-562"
8,28,3716,12372,0.63693127947437,0.931613307169076,"ARNT_K-562"
4,28,3073,12372,0.942953545396408,0.503745386257055,"NFATC3_K-562"
4,28,5473,12372,0.999852225938975,0.209536878070789,"NFATC3_Hep-G2"
7,28,5843,12372,0.995550710687299,0.371762588127307,"SRSF3_K-562"
4,28,6526,12372,0.999996211125473,0.148802106835481,"SRSF3_Hep-G2"
5,28,4664,12372,0.993655408944049,0.358612747653227,"SREBF2_HeLa-S3"
8,28,7973,12372,0.999976095305433,0.219943120839792,"STAT5B_CD8"
8,28,9692,12372,0.999999997499655,0.109898122376822,"MYC_K-562"
6,28,3964,12372,0.925032151662167,0.577862981887907,"MYC_IMEC"
6,28,7049,12372,0.999974339226927,0.205288909750781,"MYC_SK-N-AS"
4,28,6403,12372,0.999993944987282,0.154865259116143,"MYC_Kelly"
6,28,6599,12372,0.999876970322197,0.237896312294631,"MYC_GP5D"
4,28,7798,12372,0.99999998668134,0.0973274827304334,"MYC_NB69"
6,28,4487,12372,0.971004453139442,0.478591681214097,"MYC_LoVo"
8,28,10106,12372,0.999999999904284,0.0889943008815447,"MYC_P493-6"
6,28,5808,12372,0.998672035566091,0.307553102036432,"MYC_Raji"
3,28,1814,12372,0.800041426025199,0.697953522411856,"MYC_LS174T"
6,28,5004,12372,0.99021077021676,0.400879817723572,"MYC_GM12878"
3,28,3568,12372,0.994612577014239,0.295503055374979,"MYC_OVCAR-3"
4,28,1227,12372,0.299970249702464,1.51546499380815,"MYC_PAVE"
4,28,6201,12372,0.999987246070659,0.165344962654412,"MYC_G-401"
5,28,3112,12372,0.868795748181305,0.646336602546823,"MYC_DLD-1"
5,28,4367,12372,0.987509599249679,0.397828381311365,"MYC_Hep-G2"
5,28,8119,12372,0.999999970407093,0.113346767561515,"MYC_Jurkat"
5,28,8945,12372,0.999999999764554,0.0827930362043336,"MYC_BE2C"
7,28,7570,12372,0.999979096425939,0.210745495022602,"MYC_A-549"
9,28,8751,12372,0.999995234657636,0.195202629001236,"MYC_MCF-10A"
7,28,6466,12372,0.99915700636239,0.303733613667536,"MYC_BJ"
10,28,8285,12372,0.999830462529353,0.273229331234403,"MYC_endothelial"
5,28,7960,12372,0.999999933534705,0.119949976928703,"MYC_SK-N-SH"
4,28,3827,12372,0.987951063914418,0.371503423249296,"MYC_WA01"
4,28,2610,12372,0.871306302388991,0.622822701923417,"GLI4_HEK293"
4,28,3149,12372,0.950602781249889,0.487490214140505,"STAG2_MCF-10A"
5,28,6038,12372,0.999856825633639,0.227441009027525,"JARID2_MRC-5"
5,28,6189,12372,0.999912274032694,0.21658112473683,"EGR1_T-HESCs"
3,28,2162,12372,0.89001348377373,0.566120669346582,"ZFP91_K-562"
2,28,361,12372,0.196227796914139,2.56771907094459,"GLIS3_SK-N-SH"
3,28,1661,12372,0.745483443504892,0.773428656617544,"WDR5_MV4-11"
4,28,5277,12372,0.99973016270239,0.223519758665542,"ZBTB7A_HEK293"
3,28,4109,12372,0.998674300748499,0.240806004533009,"RUNX1_K-562"
4,28,7975,12372,0.999999994724402,0.0914405928303044,"SAP30_K-562"
4,28,7191,12372,0.999999759021209,0.119616942400181,"SAP30_WA01"
8,28,7260,12372,0.99969077591434,0.280889503303943,"BRD1_HUES-64"
6,28,6827,12372,0.999943202813475,0.220836354043182,"MLLT1_K-562"
3,28,6358,12372,0.999999251803265,0.113104828003769,"MLLT1_GM12878"
6,28,7156,12372,0.99998277457778,0.198141062634745,"MLLT1_MV4-11"
6,28,7530,12372,0.999996076681959,0.174737295295623,"RBBP4_SCMC"
4,28,4500,12372,0.997630074111451,0.290948530562509,"RBBP4_RH5"
3,28,5669,12372,0.999989788199544,0.141449901442922,"MXI1_K-562"
4,28,7020,12372,0.999999491689659,0.126593050605069,"MXI1_neural"
5,28,6493,12372,0.999968879919861,0.196251531083856,"RUVBL2_Huh-7"
8,28,6921,12372,0.999119180922941,0.31427677069298,"SUPT6H_HCT-116"
5,28,2933,12372,0.828454909839818,0.699125887289188,"ZNF207_WA09"
6,28,6492,12372,0.999825677209859,0.246316764138918,"ZNF207_GM12878"
7,28,8691,12372,0.999999871792443,0.140517592599234,"SNAI2_PC-9"
4,28,4405,12372,0.996976792013161,0.300826198768583,"SNAI2_SMS-CTR"
5,28,8514,12372,0.999999996613386,0.0980086349474937,"MAX_NCI-H128"
7,28,4396,12372,0.9170617651182,0.604184711005616,"MAX_NB4"
6,28,7753,12372,0.999998484984155,0.161857323691791,"MAX_MDA-MB-468"
5,28,3886,12372,0.966108212129497,0.474072913211977,"MAX_WA01"
4,28,4425,12372,0.997126729395452,0.298711412207289,"CHD4_SCMC"
2,28,1624,12372,0.898539800271717,0.508511567674311,"CHD4_501-mel"
1,28,502,12372,0.686858520142789,0.875516206730718,"CHD4_GM12878"
4,28,1626,12372,0.511836853059851,1.10175299806674,"SMARCA5_K-562"
1,28,1519,12372,0.974577580594742,0.264156146697353,"SREBF1_A-549"
3,28,638,12372,0.173292550164855,2.212428624816,"NCAPH2_RMG-I"
5,28,1082,12372,0.0924728116737104,2.27401179099023,"RPA2_HeLa"
4,28,745,12372,0.0847493832423589,2.60939555253437,"SSRP1_hiF-T"
2,28,3691,12372,0.999371952228008,0.180482899532122,"BRD7_SUM159PT"
6,28,2983,12372,0.700025394974063,0.858136394700786,"SUPT16H_hiF-T"
3,28,665,12372,0.188684628382855,2.1174011807577,"GATA6_ESO-26"
5,28,965,12372,0.0626273036027305,2.57759976937988,"GATA6_AGS"
4,28,718,12372,0.0761963095257037,2.71460375169163,"GATA6_endoderm"
1,28,789,12372,0.842323550619902,0.543149213031264,"GTF3C2_T98G"
6,28,1521,12372,0.121001123264603,1.94936420325256,"NR3C1_IMR-90"
9,28,2055,12372,0.0324500556819882,2.38394779514348,"FOS_CFPAC-1"
5,28,1212,12372,0.133140951812587,2.00575187424907,"FOS_HeLa-S3"
5,28,261,12372,0.000265541017644114,10.2568437427964,"MED1_myoblast"
6,28,3167,12372,0.759388404553997,0.792318830140715,"MED1_A-549"
5,28,248,12372,0.000209464416737748,10.8199292778666,"FOSL2_MDA-MB-231"
7,28,1318,12372,0.0244247317359925,2.80490177566368,"FOSL2_LPS141"
5,28,1295,12372,0.162908124944593,1.86264838629312,"FOSL2_MCF-7"
2,28,131,12372,0.0351480291162984,7.28148067220952,"FOSL1_BJ"
3,28,896,12372,0.330997259054343,1.53868737452238,"CHD4_HaCaT"
1,28,1300,12372,0.955490548384061,0.314933332643352,"CHD4_A-549"
8,28,2442,12372,0.172045652641285,1.62851908990383,"JUND_HeLa-S3"
5,28,602,12372,0.0103937995362007,4.27661266946763,"JUN_HeLa-S3"
6,28,481,12372,0.000607611015024827,6.81212322692929,"JUN_primary-lung-fibroblast"
5,28,677,12372,0.0166517735139392,3.7748675159248,"RELA_IMR-90"
5,28,2363,12372,0.641948824910969,0.92066761788649,"RAD21_A-549"
4,28,309,12372,0.00486731169556119,6.57606221805992,"LDB1_K-562"
4,28,1195,12372,0.283188668503895,1.56065107589979,"TEAD4_MDA-MB-231"
4,28,2983,12372,0.932602650105516,0.523992250206623,"TEAD1_H69"
8,28,6632,12372,0.998005671807452,0.345438800997482,"MYC_HeLa-S3"
7,28,6343,12372,0.998803639857173,0.316093371385733,"NFATC3_GM12878"
2,28,1146,12372,0.746600868958942,0.753138721506387,"ATF2_Hep-G2"
4,28,2204,12372,0.760893214318242,0.768501152607302,"ATF2_K-562"
4,28,5934,12372,0.999967365414501,0.180292579860946,"YY1_ALL"
5,28,4283,12372,0.985000510389135,0.409907796427809,"RAD21_Hep-G2"
4,28,767,12372,0.0920643514510139,2.52940783790066,"JUN_Hep-G2"
4,28,1209,12372,0.290508858599506,1.54058884191639,"CREB3_K-562"
2,28,1451,12372,0.856758296186272,0.578404168507603,"ATF7_Hep-G2"
5,28,3853,12372,0.963865747919317,0.480002538256351,"SKIL_GM12878"
5,28,1722,12372,0.349091171333656,1.34545817131106,"RELA_K-562"
6,28,4622,12372,0.977848483890174,0.456619918579769,"RELA_SGBS"
5,28,7709,12372,0.999999776766768,0.13093116593971,"TARDBP_GM12878"
8,28,7701,12372,0.999932423906099,0.241860165270398,"PKNOX1_GM12878"
4,28,5176,12372,0.999635230633589,0.231139010762865,"CTCF_testis"
2,28,2588,12372,0.988297095754251,0.290277394842277,"TERF1_LCL"
3,28,460,12372,0.084260655393921,3.12078764549164,"MEIS1_CHRF28811"
1,28,33,12372,0.0721325466446052,14.2376901106395,"YAP1_H69"
7,28,7220,12372,0.999924081350154,0.23714487800267,"PBX3_GM12878"
3,28,1016,12372,0.407195843716527,1.34222801844295,"IRF1_HAEC"
5,28,649,12372,0.0140778195349276,3.94900283634445,"IRF1_CD14"
2,28,760,12372,0.520214559832915,1.17574852897823,"IRF1_AsPC-1"
2,28,1503,12372,0.870665956981879,0.555702505752565,"IRF1_monocyte"
6,28,8887,12372,0.999999995676787,0.106369920702416,"BCL6_SU-DHL-4"
5,28,2401,12372,0.657118356304731,0.902598732533609,"ARNT_GM12878"
3,28,768,12372,0.25040070982532,1.81618025975489,"MTA3_GM12878"
3,28,1103,12372,0.46127489454458,1.22659505040635,"RBPJ_LCL"
1,28,607,12372,0.755898229816029,0.71740507252888,"TCF3_Ramos"
7,28,6973,12372,0.999823963437155,0.257372007264106,"GTF2F1_HeLa-S3"
3,28,1103,12372,0.46127489454458,1.22659505040635,"GATA6_foregut"
9,28,4409,12372,0.715641794850643,0.855240278977063,"STAT3_MCF10A-Er-Src"
8,28,4872,12372,0.916521838951068,0.615154906684007,"STAT3_MCF-10A"
4,28,767,12372,0.0920643514510139,2.52940783790066,"STAT3_HeLa-S3"
5,28,899,12372,0.0487067667620718,2.7837516671346,"FOS_MV4-11"
5,28,855,12372,0.0405854115849541,2.93923297647007,"NR4A1_MOLM-14"
2,28,330,12372,0.170880580955096,2.81759240528566,"FOSL1_MG-63-3"
4,28,4951,12372,0.999300839570382,0.249231157145677,"MED1_hESC"
6,28,6472,12372,0.999814126186186,0.247921639794611,"MED1_MOLM-13"
9,28,4162,12372,0.63599732433415,0.934257923513023,"JUN_MCF10A-Er-Src"
2,28,512,12372,0.323648674925438,1.78480522091272,"JUN_WA01"
7,28,3325,12372,0.658660950048123,0.906779138459436,"JUN_T-cell"
2,28,322,12372,0.164441355036265,2.88993348680562,"JUND_Calu-3"
1,28,3450,12372,0.999895411333388,0.0955276771094606,"KLF4_BJ"
4,28,2182,12372,0.753385311605795,0.777946480595456,"MAX_melanocyte"
5,28,3358,12372,0.911722908892468,0.582931101419899,"MYC_HeLa"
