"Run","p","OR","a","b","c","d","tissue"
"Run_Down4_Intron",0.310172239494991,1.81109069544996,4,13,12,54,"Testis"
"Run_Down4_Intron",0.726199620164747,0.822733842647108,4,19,17,72,"Thyroid"
"Run_Down4_Intron",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down4_Intron",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down4_Intron",0.913253170783673,0.495284419872895,3,16,19,66,"Whole_Blood"
"Run_Down8_Intron",0.942613706587566,0.324390049685449,1,10,7,33,"Adipose_Subcutaneous"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Adipose_Visceral_Omentum"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_Down8_Intron",0.749658504081293,0.806129410677615,3,12,8,29,"Artery_Aorta"
"Run_Down8_Intron",0.874125874125874,0.524234308921816,1,5,4,14,"Artery_Coronary"
"Run_Down8_Intron",0.164577603169933,2.67425007446396,5,13,10,40,"Artery_Tibial"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Down8_Intron",0.583333333333333,2.23608603290613,1,2,3,9,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Down8_Intron",0.79020979020979,0.791512204322184,1,4,4,14,"Brain_Caudate_basal_ganglia"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_Down8_Intron",0.923399209486166,0.373823014502184,1,7,7,26,"Brain_Cerebellum"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Brain_Cortex"
"Run_Down8_Intron",0.948717948717949,0.302142618461739,1,7,4,15,"Brain_Frontal_Cortex_BA9"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Down8_Intron",0.741744066047472,0.920813852345016,1,4,5,19,"Breast_Mammary_Tissue"
"Run_Down8_Intron",0.852168532259414,0.579186454360919,2,12,9,39,"Cells_Cultured_fibroblasts"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Down8_Intron",0.706766917293233,0.954479724647585,2,5,9,22,"Colon_Sigmoid"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Down8_Intron",0.806308049535604,0.699847370061367,1,5,5,20,"Esophagus_Gastroesophageal_Junction"
"Run_Down8_Intron",0.605786996924208,1.09895403260835,3,10,10,35,"Esophagus_Mucosa"
"Run_Down8_Intron",0.727655015544337,0.854274129333676,2,10,7,32,"Esophagus_Muscularis"
"Run_Down8_Intron",0.419457735247209,2.08426092349256,2,5,6,22,"Heart_Atrial_Appendage"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Heart_Left_Ventricle"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Lung"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Muscle_Skeletal"
"Run_Down8_Intron",0.739591609725091,0.814214857042594,3,12,10,36,"Nerve_Tibial"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Down8_Intron",0.823776223776224,0.687103219345878,1,4,4,13,"Pituitary"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Down8_Intron",0.647360934917157,1.06427581645066,2,7,8,29,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Down8_Intron",0.580987128813216,1.26844911514555,2,7,7,28,"Skin_Sun_Exposed_Lower_leg"
"Run_Down8_Intron",0.972027972027972,0.224612665455543,1,5,6,14,"Small_Intestine_Terminal_Ileum"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Spleen"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Testis"
"Run_Down8_Intron",0.624222550758571,1.0540059476,3,12,9,37,"Thyroid"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down8_Intron",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down8_Intron",0.61699604743083,1.39562315682422,1,4,5,25,"Whole_Blood"
"Run_Down24_Intron",0.186781344347694,2.60071208919298,4,10,11,45,"Adipose_Subcutaneous"
"Run_Down24_Intron",0.428953399541635,1.87892747054273,2,10,5,36,"Adipose_Visceral_Omentum"
"Run_Down24_Intron",0.395256916996047,3.91152190823646,1,5,2,23,"Adrenal_Gland"
"Run_Down24_Intron",0.0263713989994825,11.8694925365008,3,5,6,35,"Artery_Aorta"
"Run_Down24_Intron",0.166666666666667,Inf,1,1,2,12,"Artery_Coronary"
"Run_Down24_Intron",0.302469934048881,2.61487631976799,2,7,6,38,"Artery_Tibial"
"Run_Down24_Intron",0.25,Inf,1,2,1,8,"Brain_Amygdala"
"Run_Down24_Intron",0.0571428571428572,Inf,2,4,2,15,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Down24_Intron",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_Down24_Intron",0.193548387096774,Inf,1,6,1,31,"Brain_Cerebellar_Hemisphere"
"Run_Down24_Intron",0.446086480569239,2.63002470184508,1,5,3,29,"Brain_Cerebellum"
"Run_Down24_Intron",0.0824786324786325,6.48136382362602,3,7,5,28,"Brain_Cortex"
"Run_Down24_Intron",0.230769230769231,Inf,1,3,1,13,"Brain_Frontal_Cortex_BA9"
"Run_Down24_Intron",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Down24_Intron",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Down24_Intron",0.324110671936759,5.33861737210693,1,4,2,23,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Down24_Intron",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Down24_Intron",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Down24_Intron",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Down24_Intron",0.224521072796935,3.95059887618953,2,7,4,30,"Breast_Mammary_Tissue"
"Run_Down24_Intron",0.446874943728004,1.48603149716592,3,10,11,46,"Cells_Cultured_fibroblasts"
"Run_Down24_Intron",0.467836257309941,3.01640804465977,1,5,2,19,"Cells_EBV-transformed_lymphocytes"
"Run_Down24_Intron",0.599665551839465,1.47471299925949,1,5,4,26,"Colon_Sigmoid"
"Run_Down24_Intron",0.150444938820912,5.53334512046371,2,6,4,32,"Colon_Transverse"
"Run_Down24_Intron",0.254347185381668,3.31975186220765,2,6,5,30,"Esophagus_Gastroesophageal_Junction"
"Run_Down24_Intron",0.257222674405337,2.49923200416691,3,10,7,38,"Esophagus_Mucosa"
"Run_Down24_Intron",0.643481717011129,1.04629285199894,2,8,9,37,"Esophagus_Muscularis"
"Run_Down24_Intron",0.0239079760818891,10.4894056784137,4,7,6,27,"Heart_Atrial_Appendage"
"Run_Down24_Intron",0.778249336870026,0.7570714724179,1,7,5,29,"Heart_Left_Ventricle"
"Run_Down24_Intron",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Down24_Intron",0.706293706293706,1.15266621974303,1,4,3,13,"Liver"
"Run_Down24_Intron",0.0123110910047054,11.6536338440284,4,9,6,43,"Lung"
"Run_Down24_Intron",0.666666666666667,1.58108226280311,1,4,2,10,"Minor_Salivary_Gland"
"Run_Down24_Intron",0.28835151289278,2.20109610848262,3,9,9,42,"Muscle_Skeletal"
"Run_Down24_Intron",0.140953634908318,3.10164897367487,4,9,11,44,"Nerve_Tibial"
"Run_Down24_Intron",0.0545454545454545,Inf,2,3,2,11,"Ovary"
"Run_Down24_Intron",0.452540106951872,2.50893775046789,1,6,3,34,"Pancreas"
"Run_Down24_Intron",0.377990430622009,2.47749818521383,2,7,4,22,"Pituitary"
"Run_Down24_Intron",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Down24_Intron",0.0183445022982892,9.1675339041956,4,8,7,41,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Down24_Intron",0.139514208657767,3.62177557902294,3,10,7,49,"Skin_Sun_Exposed_Lower_leg"
"Run_Down24_Intron",0.0980392156862746,Inf,2,6,2,18,"Small_Intestine_Terminal_Ileum"
"Run_Down24_Intron",0.701738874152667,1,1,6,5,30,"Spleen"
"Run_Down24_Intron",0.159383441919593,5.30718102446056,2,6,4,31,"Stomach"
"Run_Down24_Intron",0.776140155728587,0.756183266355678,1,8,5,33,"Testis"
"Run_Down24_Intron",0.0537773477999724,5.03359996923977,4,9,9,47,"Thyroid"
"Run_Down24_Intron",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down24_Intron",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down24_Intron",0.0820489690836289,5.29989204849851,3,7,7,41,"Whole_Blood"
"Run_Up4Del_Intron",0.297483229072594,1.52175148911361,7,40,17,122,"Adipose_Subcutaneous"
"Run_Up4Del_Intron",0.227039108922813,1.98435930441058,5,30,11,96,"Adipose_Visceral_Omentum"
"Run_Up4Del_Intron",0.820217477525119,0.621873244305905,1,18,5,64,"Adrenal_Gland"
"Run_Up4Del_Intron",0.0508575567038667,3.01202589634523,8,36,14,106,"Artery_Aorta"
"Run_Up4Del_Intron",0.759288537549407,0.846836197609218,1,17,3,46,"Artery_Coronary"
"Run_Up4Del_Intron",0.150108737037826,1.88185861992607,9,41,20,126,"Artery_Tibial"
"Run_Up4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Up4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Up4Del_Intron",0.785515133514099,0.725859522535604,1,19,4,61,"Brain_Caudate_basal_ganglia"
"Run_Up4Del_Intron",0.70053059446725,0.901217190648613,2,27,6,76,"Brain_Cerebellar_Hemisphere"
"Run_Up4Del_Intron",0.39928697744691,1.52475820309556,4,28,9,79,"Brain_Cerebellum"
"Run_Up4Del_Intron",0.532734056987788,1.51023568156121,2,27,4,67,"Brain_Cortex"
"Run_Up4Del_Intron",0.585410334346505,1.24438237489827,2,18,5,51,"Brain_Frontal_Cortex_BA9"
"Run_Up4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Up4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Up4Del_Intron",0.425210084033613,2.52477107105969,2,23,3,51,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Up4Del_Intron",0.463053679162585,1.82982504597552,2,16,4,44,"Brain_Putamen_basal_ganglia"
"Run_Up4Del_Intron",0.666666666666667,1.41418821377068,1,15,2,36,"Brain_Spinal_cord_cervical_c-1"
"Run_Up4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Up4Del_Intron",0.678363741629393,0.948827780265989,2,31,6,90,"Breast_Mammary_Tissue"
"Run_Up4Del_Intron",0.102279150362481,1.85838779746091,13,47,30,147,"Cells_Cultured_fibroblasts"
"Run_Up4Del_Intron",0.13109243697479,Inf,2,13,2,35,"Cells_EBV-transformed_lymphocytes"
"Run_Up4Del_Intron",0.104424766658131,3.0783462155399,5,27,9,86,"Colon_Sigmoid"
"Run_Up4Del_Intron",0.883400082867079,0.518232277267099,2,27,9,79,"Colon_Transverse"
"Run_Up4Del_Intron",0.53065068824217,1.18276803754028,4,31,10,85,"Esophagus_Gastroesophageal_Junction"
"Run_Up4Del_Intron",0.318297797296872,1.53710942168385,6,41,14,121,"Esophagus_Mucosa"
"Run_Up4Del_Intron",0.626945564320153,0.966194696145758,5,37,16,116,"Esophagus_Muscularis"
"Run_Up4Del_Intron",0.278824237256979,1.82677968756404,5,36,10,98,"Heart_Atrial_Appendage"
"Run_Up4Del_Intron",0.376270501246545,1.59032347733174,4,28,9,81,"Heart_Left_Ventricle"
"Run_Up4Del_Intron",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Up4Del_Intron",0.663414634146341,1.42454741997941,1,17,2,41,"Liver"
"Run_Up4Del_Intron",0.551716431000165,1.1231207819125,4,35,11,103,"Lung"
"Run_Up4Del_Intron",0.655241935483871,1.48060803483883,1,13,2,32,"Minor_Salivary_Gland"
"Run_Up4Del_Intron",0.124959834909513,2.03448941518757,9,38,19,114,"Muscle_Skeletal"
"Run_Up4Del_Intron",0.643688414185672,0.933804692843192,7,44,22,133,"Nerve_Tibial"
"Run_Up4Del_Intron",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Up4Del_Intron",0.679753930280246,1.10717948343512,1,24,3,77,"Pancreas"
"Run_Up4Del_Intron",0.438503874670414,1.43163043603598,4,24,9,65,"Pituitary"
"Run_Up4Del_Intron",0.610980392156863,1.70303142938527,1,19,2,51,"Prostate"
"Run_Up4Del_Intron",0.744346779024028,0.800053743778819,5,41,17,122,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Up4Del_Intron",0.515681837228565,1.10443693993098,7,45,20,136,"Skin_Sun_Exposed_Lower_leg"
"Run_Up4Del_Intron",0.740113798008535,0.869695153013161,1,11,4,40,"Small_Intestine_Terminal_Ileum"
"Run_Up4Del_Intron",0.580507271444531,1.10729281084865,3,26,9,83,"Spleen"
"Run_Up4Del_Intron",0.466944891857539,1.77615338354643,2,26,4,71,"Stomach"
"Run_Up4Del_Intron",0.159724798133599,2.91603484476333,4,32,7,97,"Testis"
"Run_Up4Del_Intron",0.756322156028653,0.790881566546698,6,36,25,130,"Thyroid"
"Run_Up4Del_Intron",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Up4Del_Intron",0.682539682539683,1.34838315298966,1,12,2,28,"Vagina"
"Run_Up4Del_Intron",0.642391441841188,0.940316611141193,7,43,19,113,"Whole_Blood"
"Run_Down4Del_Intron",0.830905335388029,0.693047869011695,7,22,30,79,"Adipose_Subcutaneous"
"Run_Down4Del_Intron",0.82148537931139,0.685694255805781,5,16,25,66,"Adipose_Visceral_Omentum"
"Run_Down4Del_Intron",0.909076533839342,0.408939513185341,1,6,11,36,"Adrenal_Gland"
"Run_Down4Del_Intron",0.973405567875253,0.309024557744021,2,14,19,62,"Artery_Aorta"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_Down4Del_Intron",0.959535694769864,0.397803699994419,3,19,23,81,"Artery_Tibial"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Down4Del_Intron",0.645217391304348,1.31736139646916,1,3,7,25,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Down4Del_Intron",0.868317738663875,0.509132966400287,1,6,9,34,"Brain_Caudate_basal_ganglia"
"Run_Down4Del_Intron",0.940820936705611,0.390383309252713,2,10,17,48,"Brain_Cerebellar_Hemisphere"
"Run_Down4Del_Intron",0.971494233993264,0.351732808206291,3,16,21,61,"Brain_Cerebellum"
"Run_Down4Del_Intron",0.656515366101299,1,2,8,11,44,"Brain_Cortex"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Down4Del_Intron",0.779902506052477,0.739612068054665,1,6,7,34,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Down4Del_Intron",0.870189307260245,0.514007400466697,1,5,7,23,"Brain_Spinal_cord_cervical_c-1"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Down4Del_Intron",0.97042647636318,0.350581708223764,3,14,22,57,"Breast_Mammary_Tissue"
"Run_Down4Del_Intron",0.767605561441411,0.774174001645572,6,24,25,87,"Cells_Cultured_fibroblasts"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Colon_Sigmoid"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Down4Del_Intron",0.840613506672591,0.62452039692264,3,12,17,52,"Esophagus_Gastroesophageal_Junction"
"Run_Down4Del_Intron",0.67020567180184,0.905514079328159,6,22,23,80,"Esophagus_Mucosa"
"Run_Down4Del_Intron",0.99561568532247,0.201507894990697,2,16,23,66,"Esophagus_Muscularis"
"Run_Down4Del_Intron",0.985848484864385,0.195755743797423,1,10,15,48,"Heart_Atrial_Appendage"
"Run_Down4Del_Intron",0.907165950319068,0.465865699470703,2,10,14,44,"Heart_Left_Ventricle"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Down4Del_Intron",0.953384672428054,0.295393644696674,1,9,8,32,"Liver"
"Run_Down4Del_Intron",0.976008787716988,0.30394163606766,2,15,21,71,"Lung"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Down4Del_Intron",0.909251073550719,0.5044409378785,3,15,22,72,"Muscle_Skeletal"
"Run_Down4Del_Intron",0.659047466691563,0.920746998455384,7,20,31,85,"Nerve_Tibial"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Down4Del_Intron",0.992340853440888,0.164662502839778,1,11,16,50,"Pancreas"
"Run_Down4Del_Intron",0.99587338124907,0.136235992529743,1,14,11,41,"Pituitary"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Down4Del_Intron",0.993791135143789,0.165803051750431,1,16,21,85,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Down4Del_Intron",0.999923887715138,0.0761355300263554,1,25,25,92,"Skin_Sun_Exposed_Lower_leg"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Small_Intestine_Terminal_Ileum"
"Run_Down4Del_Intron",0.88656024433057,0.460170878481661,1,8,12,54,"Spleen"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_Down4Del_Intron",0.3763645949207,1.41296372274018,6,19,19,72,"Testis"
"Run_Down4Del_Intron",0.86555156574904,0.610227833485395,4,20,25,92,"Thyroid"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down4Del_Intron",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down4Del_Intron",0.93356069673281,0.480105973995862,4,17,26,73,"Whole_Blood"
"Run_All-same_Intron",0.690956444464663,0.89841190433993,18,87,106,478,"Adipose_Subcutaneous"
"Run_All-same_Intron",0.950466048864162,0.566175939081783,8,63,70,366,"Adipose_Visceral_Omentum"
"Run_All-same_Intron",0.636614301999994,0.932458844885165,7,41,43,240,"Adrenal_Gland"
"Run_All-same_Intron",0.357860345647967,1.1804385844048,15,66,80,392,"Artery_Aorta"
"Run_All-same_Intron",0.744961021122762,0.7894745196097,4,30,28,177,"Artery_Coronary"
"Run_All-same_Intron",0.574827135295277,0.981899636536871,20,98,102,494,"Artery_Tibial"
"Run_All-same_Intron",0.917887309059845,0.389017872621031,1,18,10,86,"Brain_Amygdala"
"Run_All-same_Intron",0.397305721530194,1.33981756896865,5,30,19,138,"Brain_Anterior_cingulate_cortex_BA24"
"Run_All-same_Intron",0.707711135092107,0.844779218391956,5,38,33,222,"Brain_Caudate_basal_ganglia"
"Run_All-same_Intron",0.966394312787254,0.443989424231666,4,46,47,289,"Brain_Cerebellar_Hemisphere"
"Run_All-same_Intron",0.980094032853633,0.454198525888471,6,58,62,334,"Brain_Cerebellum"
"Run_All-same_Intron",0.505979287419358,1.0757310509515,8,46,44,266,"Brain_Cortex"
"Run_All-same_Intron",0.263204316321939,1.55831096056188,6,35,26,206,"Brain_Frontal_Cortex_BA9"
"Run_All-same_Intron",0.354644658650545,1.50265239900057,4,24,17,135,"Brain_Hippocampus"
"Run_All-same_Intron",0.507625926555626,1.15782350950574,4,26,20,144,"Brain_Hypothalamus"
"Run_All-same_Intron",0.521660358155016,1.11380944191935,4,31,27,227,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_All-same_Intron",0.773189340342391,0.751059761397853,4,34,28,193,"Brain_Putamen_basal_ganglia"
"Run_All-same_Intron",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_All-same_Intron",0.885090424395805,0.461468724908852,1,19,9,93,"Brain_Substantia_nigra"
"Run_All-same_Intron",0.771617291711141,0.793437352227319,8,53,58,326,"Breast_Mammary_Tissue"
"Run_All-same_Intron",0.857120614645431,0.781279377077366,22,106,131,540,"Cells_Cultured_fibroblasts"
"Run_All-same_Intron",0.942669875614177,0.410202706018032,2,25,25,156,"Cells_EBV-transformed_lymphocytes"
"Run_All-same_Intron",0.778620035939138,0.798789223620627,10,63,62,335,"Colon_Sigmoid"
"Run_All-same_Intron",0.858214647393569,0.688300298194951,7,61,53,351,"Colon_Transverse"
"Run_All-same_Intron",0.469264271785666,1.10046990424655,10,46,64,314,"Esophagus_Gastroesophageal_Junction"
"Run_All-same_Intron",0.845324707619646,0.754617198040066,13,76,97,467,"Esophagus_Mucosa"
"Run_All-same_Intron",0.793405718645201,0.809844513140512,15,77,96,429,"Esophagus_Muscularis"
"Run_All-same_Intron",0.322588184228447,1.24278764113525,13,62,61,335,"Heart_Atrial_Appendage"
"Run_All-same_Intron",0.942285904180677,0.577114751081132,8,59,60,302,"Heart_Left_Ventricle"
"Run_All-same_Intron",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_All-same_Intron",0.782504729259215,0.72229856612827,3,22,26,150,"Liver"
"Run_All-same_Intron",0.54710082976081,1.00946728660939,13,70,74,401,"Lung"
"Run_All-same_Intron",0.372700926516239,1.45696036033582,4,24,17,132,"Minor_Salivary_Gland"
"Run_All-same_Intron",0.857599231322752,0.756156196629771,16,84,101,442,"Muscle_Skeletal"
"Run_All-same_Intron",0.480614943483285,1.04797278351715,21,92,113,510,"Nerve_Tibial"
"Run_All-same_Intron",0.875157867538106,0.578657602549793,3,25,29,161,"Ovary"
"Run_All-same_Intron",0.984553028626629,0.349302093496767,3,48,43,297,"Pancreas"
"Run_All-same_Intron",0.640403863049449,0.928057815331429,7,42,43,245,"Pituitary"
"Run_All-same_Intron",0.996234677176569,0.159124877396515,1,34,28,202,"Prostate"
"Run_All-same_Intron",0.0990842330960572,1.5334641598678,19,77,89,475,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_All-same_Intron",0.149601866736092,1.39109489362779,21,87,101,517,"Skin_Sun_Exposed_Lower_leg"
"Run_All-same_Intron",0.728101716187499,0.819675285923253,5,36,31,194,"Small_Intestine_Terminal_Ileum"
"Run_All-same_Intron",0.535263111873023,1.03015088372183,10,56,56,320,"Spleen"
"Run_All-same_Intron",0.672182142147016,0.890337463464842,6,39,44,263,"Stomach"
"Run_All-same_Intron",0.950564121617677,0.581129126446432,9,78,69,405,"Testis"
"Run_All-same_Intron",0.305600215354293,1.18817353290315,22,90,114,520,"Thyroid"
"Run_All-same_Intron",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_All-same_Intron",0.880773116828649,0.470500909928029,1,15,12,98,"Vagina"
"Run_All-same_Intron",0.24764715288871,1.2787192845634,19,69,98,414,"Whole_Blood"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Adipose_Subcutaneous"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Adipose_Visceral_Omentum"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Artery_Aorta"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Artery_Tibial"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Cerebellum"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Cortex"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Breast_Mammary_Tissue"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Cells_Cultured_fibroblasts"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Colon_Sigmoid"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Esophagus_Gastroesophageal_Junction"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Esophagus_Mucosa"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Esophagus_Muscularis"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Heart_Atrial_Appendage"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Heart_Left_Ventricle"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Liver"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Lung"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Muscle_Skeletal"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Nerve_Tibial"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_All-delayed_Intron",NA,NA,NA,NA,NA,NA,"Prostate"
